date,week,month,year,project,username,atype,vtype,assettype,reviewtype,pkgtype,scene,shot,eftype,state,count,bytes,size,intreviewed,dirreviewed
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_150_ms01,,,1,1730152.0,1690 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_150_ms01,,,1,859.0,859 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_150_ms01,,,1,11296.0,11 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_150_ms01,,,1,868.0,868 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_150_ms01,,,1,591690.0,578 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_150_ms01,,,1,860.0,860 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_150_ms01,,,1,5394.0,5394 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_150_ms01,,,2,1748.0,1748 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_150_ms01,,,2,356216.0,348 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,24393.0,24 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,96413184.0,92 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,550.0,550 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,128238.0,125 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,632.0,632 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,43342.0,42 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,852.0,852 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,393376359.0,375 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,393376243.0,375 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,633.0,633 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,495064.0,483 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,637.0,637 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,114396.0,112 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,633.0,633 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,363793.0,355 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,639.0,639 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,1164576.0,1137 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,858.0,858 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,1432621.0,1399 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,852.0,852 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,380986.0,372 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,20565335.0,20 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,10797993.0,10 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,855.0,855 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,4856628.0,4743 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,859.0,859 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,1730152.0,1690 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,853.0,853 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,11296.0,11 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,862.0,862 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,591690.0,578 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,854.0,854 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,5394.0,5394 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,868.0,868 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_320,,,1,178172.0,174 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,2,26478.0,26 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,4,385652416.0,368 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,2,1101.0,1101 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,4,203848.0,199 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,1,632.0,632 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,2,53130.0,52 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,2,1708.0,1708 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,4,11814188.0,11 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,4,11814184.0,11 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,2,1708.0,1708 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,4,10642620.0,10 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,4,10642696.0,10 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,2,1706.0,1706 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,4,11474936.0,11 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,4,11474952.0,11 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,1,633.0,633 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,2,626950.0,612 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,2,1280.0,1280 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,4,4345244.0,4243 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,1,859.0,859 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,2,2865242.0,2798 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,2,1705.0,1705 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,4,1524120.0,1488 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,2,1720.0,1720 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,4,82261084.0,78 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,2,1714.0,1714 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,4,43191716.0,41 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,2,1713.0,1713 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,4,19426256.0,19 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,2,3460304.0,3379 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,2,22592.0,22 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,2,1183380.0,1156 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,1,854.0,854 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,2,10788.0,11 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,2,1738.0,1738 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_330,,,4,712432.0,696 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,23436.0,23 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,292230288.0,279 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,550.0,550 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,200384.0,196 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,632.0,632 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,114744.0,112 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,854.0,854 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,313005388.0,299 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,313005400.0,299 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,860.0,860 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,5993900.0,5853 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,5993900.0,5853 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,860.0,860 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,5993900.0,5853 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,5993900.0,5853 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,860.0,860 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,5993900.0,5853 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,5993900.0,5853 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,854.0,854 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,7443788.0,7269 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,7443800.0,7269 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,864.0,864 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,395019220.0,377 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,395019244.0,377 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,858.0,858 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,379947504.0,362 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,379947528.0,362 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,852.0,852 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,21061044.0,20 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,21060580.0,20 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,633.0,633 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,47149688.0,45 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,848.0,848 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,586508204.0,559 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,586508208.0,559 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,637.0,637 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,405628.0,396 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,633.0,633 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,26340488.0,25 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,856.0,856 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,598862824.0,571 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,470304744.0,449 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,639.0,639 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,4361376.0,4259 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,858.0,858 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,18484.0,18 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,852.0,852 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,1079120.0,1054 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,857.0,857 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,350764.0,343 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,866.0,866 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,323384.0,316 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,866.0,866 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,323384.0,316 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,866.0,866 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,323500.0,316 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,857.0,857 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,254764.0,249 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,864.0,864 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,2438580.0,2381 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,861.0,861 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,387708.0,379 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,856.0,856 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,7483864.0,7308 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,859.0,859 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,18448.0,18 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,853.0,853 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,2196340.0,2145 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,851.0,851 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,16457776.0,16 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,862.0,862 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,589036.0,575 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,854.0,854 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,2174080.0,2123 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,859.0,859 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,17852032.0,17 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,1,868.0,868 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350,,,4,21916.0,21 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350_in01,,,2,47980.0,47 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,68b512f5fb495d3eafbf31f866130abe,Asset,Master,shot,,,040dr,040dr_350_in01,,,4,291970436.0,278 MB,,
